,station_name,station_lat,station_lng,Sat_inflow,Sat_outflow,Sun_inflow,Sun_outflow,Mon_inflow,Mon_outflow,Tues_inflow,Tues_outflow,Wed_inflow,Wed_outflow,Thur_inflow,Thur_outflow,Fri_inflow,Fri_outflow
1717,Crescent St & Broadway,40.763359,-73.928647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,Underhill Ave & Lincoln Pl,40.674012,-73.967146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719,Underhill Ave & Lincoln Pl,40.674012,-73.967145,1.5491319444444445,1.6039930555555557,1.122222222222222,1.2079861111111112,1.2027777777777777,1.2979166666666666,1.2543402777777777,1.3678819444444443,1.0967013888888888,1.1980902777777778,1.2133680555555557,1.325173611111111,2.0229166666666667,2.111979166666667
1720,44 Dr & 21 St,40.748,-73.946092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721,Crescent St & Broadway,40.763358,-73.928647,1.0020833333333334,0.9796874999999999,0.8612847222222221,0.8479166666666665,0.8222222222222223,0.8342013888888888,0.8567708333333334,0.8803819444444443,0.8053819444444446,0.7585069444444444,0.9123263888888888,0.9223958333333334,1.1406249999999998,1.192534722222222
1722,5 Ave & E 72 St,40.772828,-73.966852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,Butler St & Court St,40.684989,-73.994403,0.8949652777777778,0.9164930555555556,1.175,1.104861111111111,1.2059027777777778,1.2192708333333333,1.1904513888888888,1.2182291666666665,1.1826388888888888,1.1465277777777778,1.1961805555555556,1.1434027777777778,1.096875,1.1472222222222224
1724,W 42 St & 8 Ave,40.757569,-73.990985,3.4500000000000006,3.8295138888888896,6.042708333333334,5.763888888888889,6.652604166666666,6.684027777777779,6.527951388888888,6.40954861111111,6.292013888888889,6.160243055555557,6.459374999999999,6.417013888888889,4.3421875000000005,4.445486111111111
1725,Riverside Dr & W 78 St,40.784145,-73.983625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,Riverside Dr & W 78 St,40.784144,-73.983624,2.534548611111111,2.4881944444444444,1.8376736111111114,1.694097222222222,1.6309027777777778,1.7696180555555558,1.6421875000000001,1.786458333333333,1.5104166666666667,1.6586805555555555,1.8215277777777779,1.8663194444444446,2.788194444444444,2.8486111111111114
1727,MacDougal St & Prince St,40.727102,-74.00297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1728,Laight St & Hudson St,40.721853,-74.007717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,W 18 St & 9 Ave,40.743533,-74.003675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,3 Ave & E 62 St,40.763125,-73.965268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,8 Ave & W 27 St,40.747968,-73.996637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732,Riverside Dr & W 91 St,40.793135,-73.977004,1.997395833333333,2.0809027777777778,1.4333333333333333,1.4309027777777779,1.3232638888888888,1.4258680555555554,1.256423611111111,1.4109375000000002,1.1651041666666666,1.229513888888889,1.4022569444444442,1.3847222222222222,2.142534722222222,2.2934027777777777
1733,N 12 St & Bedford Ave,40.720798,-73.954847,2.693055555555555,2.733333333333333,2.0291666666666663,2.0892361111111106,2.2588541666666666,2.2208333333333328,2.257986111111111,2.194965277777778,2.133159722222222,2.123784722222222,2.3123263888888888,2.323958333333333,3.309027777777778,3.244444444444445
1734,Lafayette Ave & Fort Greene Pl,40.686919,-73.976682,2.260763888888889,2.2319444444444443,2.3918402777777774,2.459895833333333,2.402604166666667,2.3184027777777776,2.4673611111111113,2.344965277777778,2.413715277777778,2.2008680555555555,2.566840277777778,2.410416666666667,2.6157986111111113,2.5234375
1735,Hancock St & Bedford Ave,40.682165,-73.95399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,E 58 St & 3 Ave,40.760957,-73.967244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,E 58 St & 3 Ave,40.760958,-73.967245,3.8842013888888887,3.7671875,5.648611111111111,5.824826388888888,6.176562499999999,6.158506944444444,6.253472222222222,6.119270833333334,5.820138888888888,5.826388888888889,6.070486111111111,6.016493055555556,4.484895833333334,4.3140624999999995
1738,E 51 St & 1 Ave,40.754557,-73.96593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1739,W 13 St & 7 Ave,40.737815,-73.999946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,Broadway & W 58 St,40.766953,-73.981693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,W 84 St & Columbus Ave,40.784999,-73.972834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,W 84 St & Columbus Ave,40.785,-73.972834,3.1802083333333333,3.2559027777777776,2.6317708333333334,2.710069444444444,2.913888888888889,3.2156249999999993,2.7975694444444446,3.0598958333333326,2.7102430555555554,3.026909722222222,2.925347222222222,3.2826388888888896,2.9269097222222222,3.333680555555555
1743,Fulton St & William St,40.709559,-74.006536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,Greene Ave & Nostrand Ave,40.688333,-73.950916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745,Fulton St & Adams St,40.692418,-73.989495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,Fulton St & Adams St,40.692418,-73.989494,2.235590277777778,2.2237847222222222,3.782465277777778,4.064236111111112,4.173611111111112,4.348263888888889,4.0810763888888895,4.143055555555555,3.915104166666667,4.0359375,4.032291666666667,4.1097222222222225,2.7984375000000004,2.6805555555555554
1747,Lafayette Ave & Classon Ave,40.689004,-73.960238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,Driggs Ave & N 9 St,40.718169,-73.955201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,Vernon Blvd & 50 Ave,40.742327,-73.954117,2.288715277777778,2.388715277777778,3.0598958333333335,3.4182291666666664,3.517708333333333,3.450868055555556,3.590972222222223,3.572569444444444,3.3095486111111114,3.3142361111111107,3.6322916666666667,3.4428819444444447,2.958680555555556,2.585590277777778
1750,E 14 St & Avenue B,40.729387,-73.977724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,3 Ave & E 62 St,40.763126,-73.965269,1.9053819444444444,1.9527777777777777,2.9859375,2.996180555555556,3.023263888888889,3.1435763888888886,3.209201388888889,3.259027777777778,3.1809027777777774,3.271701388888889,3.071527777777778,3.2263888888888896,2.1920138888888885,2.1914930555555556
1752,E 51 St & 1 Ave,40.754557,-73.965929,2.861111111111111,2.8262152777777776,3.818055555555556,3.9482638888888886,3.931944444444444,3.995486111111111,3.968229166666667,3.8579861111111113,3.705208333333333,3.6788194444444446,3.7704861111111114,3.9392361111111107,3.147048611111112,3.029340277777777
1753,Bedford Ave & Nassau Ave,40.723116,-73.952123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,Front St & Maiden Ln,40.705309,-74.006125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,Front St & Maiden Ln,40.70531,-74.006126,2.9876736111111106,2.915277777777778,3.5611111111111104,3.5019097222222215,3.8249999999999993,3.4848958333333333,3.796354166666667,3.4187499999999997,3.604340277777778,3.2435763888888887,4.007118055555555,3.615104166666667,3.4371527777777775,3.0359375000000006
1756,Lexington Ave & E 120 St,40.801307,-73.939817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,1 Ave & E 94 St,40.781721,-73.94594,1.4381944444444443,1.4048611111111111,2.0097222222222224,1.9362847222222221,1.9789930555555557,1.854166666666667,1.9331597222222223,1.927951388888889,1.8616319444444442,1.831423611111111,1.9152777777777776,1.85625,1.5664930555555558,1.5489583333333332
1758,E 118 St & Madison Ave,40.801486,-73.94425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,E 5 St & Cooper Sq,40.72769,-73.990993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,Grand St & Havemeyer St,40.712868,-73.956981,2.9045138888888893,2.9477430555555557,2.043229166666667,2.0880208333333337,2.310243055555556,2.3046875,2.1913194444444444,2.1786458333333334,2.1576388888888887,2.1913194444444444,2.4604166666666667,2.391840277777778,3.5862847222222225,3.448958333333333
1761,Cooper Square & Astor Pl,40.729514,-73.990752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762,S 4 St & Wythe Ave,40.712858,-73.965902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,Liberty St & Nassau St,40.708588,-74.009354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,W 100 St & Broadway,40.797372,-73.970411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,Broadway & E 22 St,40.740343,-73.989551,7.503993055555555,7.48125,15.603298611111112,14.015277777777778,16.85746527777778,15.161631944444444,17.322395833333335,15.431423611111112,15.812847222222222,14.381076388888888,15.464930555555556,14.4546875,8.807812500000002,8.703124999999998
1766,Henry St & Atlantic Ave,40.690892,-73.996123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,Van Brunt St & Wolcott St,40.677342,-74.01275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,Columbia St & Rivington St,40.7174,-73.980166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,Columbia St & Rivington St,40.717399,-73.980165,2.152083333333333,2.2220486111111106,2.6861111111111113,2.6090277777777775,2.715451388888889,2.7034722222222225,2.8572916666666663,2.883159722222222,2.6076388888888884,2.664930555555556,2.839930555555556,2.8696180555555553,2.4916666666666667,2.543576388888889
1770,Madison St & Clinton St,40.71269,-73.987763,2.2137152777777778,2.1079861111111113,2.766319444444445,2.744270833333333,2.7876736111111113,2.8052083333333333,2.7192708333333333,2.740972222222222,2.6973958333333337,2.7534722222222228,2.865972222222222,2.9166666666666665,2.558854166666667,2.5814236111111115
1771,W 15 St & 7 Ave,40.739355,-73.999317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,Queens Plaza North & Crescent St,40.751102,-73.940737,2.9427083333333335,2.992013888888889,2.8590277777777775,2.84375,2.970486111111111,2.946354166666667,2.819965277777778,2.8250000000000006,2.7317708333333335,2.672048611111111,2.802430555555555,2.825868055555556,3.8996527777777774,3.975
1773,Central Park West & W 72 St,40.775794,-73.976206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,Washington Ave & Greene Ave,40.6865,-73.965633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,West Drive & Prospect Park West,40.661063,-73.979453,5.180729166666667,5.201909722222222,3.1152777777777776,2.993749999999999,2.970833333333333,2.9421874999999997,2.84375,2.870659722222222,2.8718749999999993,2.8470486111111115,3.1418402777777783,3.0862847222222225,5.665451388888887,5.828298611111111
1776,20 Ave & Shore Blvd,40.785994,-73.915098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,E 89 St & York Ave,40.777945,-73.946041,1.5088541666666666,1.5727430555555555,1.7434027777777779,1.4651041666666667,1.8984375000000002,1.8328125,1.723263888888889,1.7574652777777777,1.7277777777777776,1.7095486111111111,1.522916666666667,1.6496527777777776,1.5039930555555554,1.582638888888889
1778,E 12 St & 3 Ave,40.732233,-73.9889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,E 12 St & 3 Ave,40.732232,-73.988899,4.200520833333333,4.218229166666667,4.5671875,4.570138888888889,5.350520833333333,5.298958333333333,5.175520833333333,5.265972222222222,4.930381944444444,4.809201388888889,4.997395833333333,4.847569444444445,4.854687500000001,4.817361111111111
1780,Bergen St & Vanderbilt Ave,40.679439,-73.968044,2.1324652777777775,2.2029513888888883,1.5815972222222223,1.4612847222222223,1.5953124999999997,1.593576388888889,1.6369791666666664,1.688020833333333,1.6404513888888888,1.576215277777778,1.8836805555555556,1.9088541666666667,2.4661458333333335,2.618055555555556
1781,Schermerhorn St & Bond St,40.688417,-73.984516,2.987847222222222,2.8963541666666663,2.6918402777777772,2.708854166666667,2.912847222222222,2.9460069444444446,2.8486111111111114,2.846527777777777,2.719965277777778,2.7392361111111114,2.8442708333333333,2.8060763888888896,3.2815972222222225,3.1793402777777775
1782,Classon Ave & St Marks Ave,40.676519,-73.959608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,Crescent St & 30 Ave,40.768692,-73.924957,0.5602430555555556,0.5499999999999999,0.5656249999999999,0.5286458333333333,0.6036458333333333,0.6019097222222222,0.6043402777777778,0.6279513888888889,0.5888888888888889,0.5677083333333334,0.6005208333333333,0.6263888888888889,0.6340277777777777,0.6543402777777778
1784,5 Ave & E 93 St,40.785785,-73.957481,2.985416666666667,2.9302083333333333,1.948611111111111,2.256944444444444,1.8057291666666666,1.9246527777777782,1.637326388888889,1.724826388888889,1.7321180555555555,1.757986111111111,1.811111111111111,1.810590277777778,3.3355902777777775,2.879166666666667
1785,E 14 St & Avenue B,40.729386,-73.977724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,Berkeley Pl & 6 Ave,40.67653,-73.978469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,Lafayette St & E 8 St,40.730207,-73.991026,7.8616319444444445,7.6859375000000005,11.38263888888889,11.126388888888888,12.338194444444445,11.707291666666665,12.09809027777778,11.540624999999999,11.771354166666667,11.512673611111111,12.240625000000001,11.394444444444444,9.94045138888889,9.587847222222221
1788,Metropolitan Ave & Meeker Ave,40.714133,-73.952343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,Central Park W & W 103 St,40.796036,-73.961589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,Central Park W & W 97 St,40.792495,-73.96417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,Flushing Ave & Vanderbilt Ave,40.69795,-73.970775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,Hancock St & Bedford Ave,40.682166,-73.95399,0.8093750000000001,0.8904513888888889,0.6864583333333334,0.7000000000000002,0.7133680555555556,0.7987847222222224,0.7458333333333332,0.8046875000000001,0.7699652777777778,0.7130208333333335,0.7604166666666666,0.8633680555555555,0.9253472222222222,0.9833333333333335
1793,28 Ave & 35 St,40.7671,-73.916985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,Broadway & W 51 St,40.762288,-73.983362,2.1928819444444447,2.2185763888888888,5.073611111111111,5.332118055555556,5.618576388888889,5.57482638888889,5.7086805555555555,5.724826388888889,5.465798611111111,5.5140625000000005,5.469097222222222,5.4631944444444445,2.5282986111111114,2.5611111111111113
1795,East End Ave & E 86 St,40.775186,-73.94446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,West End Ave & W 107 St,40.802117,-73.968181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,East End Ave & E 86 St,40.775186,-73.944461,1.1810763888888889,1.206423611111111,1.1258680555555556,1.0262152777777778,1.1845486111111112,1.1611111111111112,1.2614583333333333,1.2550347222222222,1.0015625000000001,1.0232638888888888,1.0809027777777778,1.101736111111111,1.1651041666666668,1.225
1798,E 47 St & 2 Ave,40.75323,-73.970325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,Washington Park,40.691782,-73.973729,1.1815972222222224,1.3451388888888889,1.4055555555555557,1.0934027777777777,1.539236111111111,1.5890625,1.5309027777777777,1.7093749999999999,1.4237847222222222,1.5300347222222221,1.4447916666666665,1.6732638888888889,1.8296875000000001,2.097743055555555
1800,Park Pl & Franklin Ave,40.67418,-73.956494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,W 43 St & 10 Ave,40.760094,-73.994618,4.807118055555556,4.822395833333332,5.497916666666668,5.288888888888889,5.880208333333333,5.919965277777777,5.916840277777777,5.9703124999999995,5.654340277777778,5.690277777777777,5.9885416666666655,6.1930555555555555,5.470659722222223,5.818923611111111
1802,1 Ave & E 16 St,40.732219,-73.981656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,1 Ave & E 16 St,40.732218,-73.981655,7.201909722222222,7.147048611111111,9.583506944444446,9.049479166666668,10.168923611111111,10.100868055555555,10.079340277777776,10.185937500000001,9.738541666666666,10.058680555555556,10.178645833333333,10.576562500000001,7.9189236111111105,8.647395833333333
1804,46 St & 6 Ave,40.645921,-74.005708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,Crescent St & 35 Ave,40.759628,-73.932146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,E 48 St & 5 Ave,40.757245,-73.978059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,E 102 St & Park Ave,40.790482,-73.95033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,Crescent St & 35 Ave,40.759627,-73.932145,0.4302083333333333,0.43385416666666665,0.39305555555555566,0.36545138888888884,0.3751736111111112,0.36614583333333334,0.3730902777777778,0.3668402777777778,0.36336805555555557,0.3831597222222222,0.39114583333333336,0.41840277777777773,0.5078125,0.5404513888888889
1809,Vernon Blvd & 47 Rd,40.744906,-73.953457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,E 13 St & Avenue A,40.729667,-73.98068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,E 13 St & Avenue A,40.729667,-73.980679,8.187499999999998,8.27170138888889,8.885763888888889,9.14861111111111,9.040104166666667,10.0359375,9.0484375,10.17309027777778,9.09201388888889,9.891145833333333,9.621527777777779,10.767361111111112,9.152256944444444,9.60642361111111
1812,E 114 St & 1 Ave,40.794566,-73.936254,0.7649305555555556,0.7538194444444444,0.8559027777777777,0.8434027777777778,0.7322916666666667,0.7229166666666665,0.7736111111111111,0.7725694444444445,0.7671874999999999,0.7694444444444444,0.8347222222222223,0.802951388888889,0.9053819444444446,0.881076388888889
1813,Sullivan Pl & Franklin Ave,40.664079,-73.960251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1814,Park Pl & Franklin Ave,40.674181,-73.956495,1.059375,1.0376736111111111,0.7651041666666667,0.7460069444444444,0.7965277777777776,0.7835069444444445,0.8020833333333334,0.8097222222222221,0.7581597222222222,0.7741319444444446,0.8685763888888888,0.9006944444444445,1.2789930555555555,1.3302083333333332
1815,Montrose Ave & Bushwick Ave,40.707678,-73.940162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,Clermont Ave & Lafayette Ave,40.687644,-73.969689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,Montrose Ave & Bushwick Ave,40.707677,-73.940161,1.7628472222222225,1.8621527777777775,1.2203125,1.2493055555555557,1.4546875000000001,1.4383680555555556,1.3133680555555556,1.3234375,1.2980902777777776,1.2538194444444446,1.435763888888889,1.4765625,2.146180555555555,2.214409722222222
1818,Baltic St & 5 Ave,40.679576,-73.978549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,Grand Army Plaza & Central Park S,40.764397,-73.973715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,1 Ave & E 18 St,40.733812,-73.980544,6.432118055555556,6.390972222222223,6.6116319444444445,6.360243055555556,7.073090277777777,7.111111111111112,6.962326388888889,7.223090277777776,6.642708333333335,6.605729166666667,7.215451388888888,7.567361111111109,6.4998263888888905,7.44392361111111
1821,Broadway & E 14 St,40.734546,-73.990741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,6 Ave & 12 St,40.666318,-73.985461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,1 Ave & E 68 St,40.765005,-73.958185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,Broadway & E 14 St,40.734545,-73.990741,10.241493055555555,10.090972222222222,12.8984375,12.935416666666669,13.415798611111112,13.442534722222222,13.701041666666669,13.555555555555555,13.098263888888889,12.986805555555556,14.13142361111111,13.957291666666665,13.290798611111109,13.024131944444443
1825,Kent Ave & S 11 St,40.707645,-73.968415,2.7468749999999997,2.6647569444444446,2.31875,2.147048611111111,2.3536458333333328,2.344965277777778,2.3748263888888888,2.407118055555556,2.443229166666667,2.3711805555555556,2.3187499999999996,2.4194444444444443,3.3142361111111107,3.3223958333333337
1826,E 20 St & Park Ave,40.738274,-73.987519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,Broadway & W 37 St,40.751726,-73.987535,1.8866319444444442,2.0085069444444446,4.7079861111111105,4.9421875,5.137326388888889,5.159375,5.282638888888889,5.254166666666667,4.740451388888889,4.7296875,4.848263888888889,4.847743055555555,2.4498263888888885,2.2440972222222224
1828,W 13 St & 7 Ave,40.737815,-73.999947,5.665277777777778,5.566319444444445,6.613715277777779,6.438368055555556,7.253298611111112,7.256423611111111,7.148611111111111,7.069618055555556,6.869444444444444,6.881770833333333,7.11545138888889,6.964409722222221,6.320659722222223,6.485590277777778
1829,E 78 St & 2 Ave,40.772796,-73.955778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,11 Ave & W 59 St,40.771497,-73.99046,4.751215277777777,4.655381944444445,6.309548611111112,6.253298611111112,6.702777777777778,6.690104166666668,6.968576388888888,6.970138888888889,6.485416666666667,6.467881944444444,6.549305555555557,6.571354166666667,5.6852430555555555,5.71875
1831,Columbia St & Kane St,40.687631,-74.001625,1.1888888888888889,1.1663194444444445,1.1340277777777776,1.0913194444444445,1.1137152777777777,1.0887152777777778,1.1541666666666666,1.1538194444444443,1.0137152777777778,0.9487847222222223,1.0970486111111113,1.087673611111111,1.315972222222222,1.3508680555555557
1832,Duffield St & Willoughby St,40.692215,-73.984284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,E 118 St & Madison Ave,40.801487,-73.944251,0.6623263888888887,0.6779513888888888,0.8833333333333333,0.8031250000000001,0.8703124999999999,0.8470486111111112,0.9255208333333335,0.9234374999999999,0.8583333333333333,0.8977430555555554,0.8657986111111112,0.8626736111111111,0.6967013888888888,0.7333333333333334
1834,E 91 St & Park Ave,40.783501,-73.955327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,Madison Ave & E 99 St,40.789485,-73.952429,0.7680555555555556,0.7182291666666667,1.5449652777777774,1.6430555555555557,1.780555555555556,1.7993055555555557,1.8772569444444442,1.8232638888888892,1.746701388888889,1.7737847222222223,1.6498263888888889,1.6126736111111113,0.8298611111111112,0.8098958333333334
1836,Allen St & Hester St,40.716059,-73.991908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,Kane St & Clinton St,40.686175,-73.996452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,E 91 St & Park Ave,40.783502,-73.955327,1.3539930555555557,1.3607638888888889,1.7836805555555557,1.7833333333333334,1.9010416666666667,2.0142361111111113,1.9618055555555556,1.971875,1.7598958333333334,1.795138888888889,1.677951388888889,1.676388888888889,1.5475694444444448,1.4984374999999999
