,station_name,station_lat,station_lng,Mon_inflow,Mon_outflow,Tues_inflow,Tues_outflow,Wed_inflow,Wed_outflow,Thur_inflow,Thur_outflow,Fri_inflow,Fri_outflow,Sat_inflow,Sat_outflow,Sun_inflow,Sun_outflow
2360,Riverside Dr & W 72 St,40.780578,-73.985624,1.15,1.2333333333333334,1.3666666666666667,1.1833333333333333,1.125,1.2083333333333333,1.2708333333333333,1.25,0.8333333333333334,0.8854166666666666,1.0625,1.1458333333333333,0.9895833333333334,0.8333333333333334
2361,6 Ave & Canal St,40.722438,-74.005664,3.7416666666666667,2.941666666666667,4.75,3.5166666666666666,3.775,2.875,4.510416666666667,3.8645833333333335,1.4791666666666667,1.0625,1.3020833333333333,1.3333333333333333,3.4270833333333335,2.5208333333333335
2362,23 Ave & 27 St,40.776165,-73.915318,0.11666666666666667,0.16666666666666666,0.15833333333333333,0.18333333333333332,0.11666666666666667,0.13333333333333333,0.19791666666666666,0.14583333333333334,0.14583333333333334,0.16666666666666666,0.1875,0.125,0.125,0.11458333333333333
2363,21 St & 43 Ave,40.750525,-73.945948,0.25,0.26666666666666666,0.30833333333333335,0.2833333333333333,0.25833333333333336,0.18333333333333332,0.3125,0.2708333333333333,0.13541666666666666,0.11458333333333333,0.23958333333333334,0.28125,0.2708333333333333,0.3333333333333333
2364,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.953242,0.4083333333333333,0.475,0.475,0.4083333333333333,0.475,0.425,0.3229166666666667,0.4479166666666667,0.375,0.3333333333333333,0.3541666666666667,0.28125,0.3958333333333333,0.375
2365,Berkeley Pl & 7 Ave,40.675146,-73.975232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2366,Union Ave & Wallabout St,40.700295,-73.950323,0.225,0.24166666666666667,0.35,0.30833333333333335,0.31666666666666665,0.2833333333333333,0.2708333333333333,0.28125,0.11458333333333333,0.125,0.21875,0.28125,0.23958333333333334,0.20833333333333334
2367,W 47 St & 10 Ave,40.762699,-73.993012,3.183333333333333,3.183333333333333,3.85,3.691666666666667,3.05,2.975,3.8958333333333335,3.875,2.1354166666666665,2.7395833333333335,2.6041666666666665,2.5,2.9791666666666665,2.4791666666666665
2368,Leonard St & Boerum St,40.705833,-73.946445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2369,Catherine St & Monroe St,40.711174,-73.996826,2.1333333333333333,2.033333333333333,2.566666666666667,2.65,2.15,2.05,2.4166666666666665,2.53125,1.7916666666666667,1.6979166666666667,1.6770833333333333,1.53125,2.0729166666666665,1.9270833333333333
2370,Vernon Blvd & 31 Ave,40.769248,-73.93545,0.24166666666666667,0.2916666666666667,0.24166666666666667,0.14166666666666666,0.16666666666666666,0.175,0.1875,0.1875,0.20833333333333334,0.16666666666666666,0.3333333333333333,0.4583333333333333,0.15625,0.09375
2371,Lenox Ave & W 111 St,40.798785,-73.9523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,McKibbin St & Manhattan Ave,40.705109,-73.944072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2373,Lenox Ave & W 111 St,40.798786,-73.9523,1.8333333333333333,1.8666666666666667,1.9333333333333333,2.0,1.55,1.675,1.6041666666666667,1.4270833333333333,1.40625,1.3333333333333333,2.0,1.78125,1.125,1.3333333333333333
2374,W 16 St & The High Line,40.743349,-74.006818,3.025,2.933333333333333,3.966666666666667,4.158333333333333,3.0416666666666665,3.0083333333333333,3.4895833333333335,3.5625,2.34375,2.3229166666666665,2.4166666666666665,2.2083333333333335,2.3229166666666665,2.78125
2375,Rivington St & Chrystie St,40.721101,-73.991925,1.6083333333333334,1.7333333333333334,2.1416666666666666,2.175,2.058333333333333,2.0416666666666665,2.2083333333333335,2.1666666666666665,1.9166666666666667,2.0104166666666665,1.96875,1.9270833333333333,1.6145833333333333,1.625
2376,E 1 St & 1 Ave,40.723355,-73.988649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,Broadway & W 53 St,40.763441,-73.982681,2.8833333333333333,2.8583333333333334,3.9583333333333335,3.941666666666667,3.45,3.425,3.7395833333333335,3.78125,1.3020833333333333,1.1979166666666667,1.3125,1.3541666666666667,3.0,3.1770833333333335
2378,W 107 St & Columbus Ave,40.799756,-73.962112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2379,Central Park West & W 76 St,40.778967,-73.973747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2380,Lexington Ave & E 24 St,40.740259,-73.984092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2381,21 St & 38 Ave,40.757631,-73.939122,0.09166666666666666,0.075,0.058333333333333334,0.09166666666666666,0.09166666666666666,0.09166666666666666,0.09375,0.11458333333333333,0.041666666666666664,0.03125,0.03125,0.020833333333333332,0.041666666666666664,0.0625
2382,Morningside Ave & W 123 St,40.81,-73.955151,0.6416666666666667,0.6666666666666666,0.55,0.5833333333333334,0.45,0.49166666666666664,0.5416666666666666,0.4791666666666667,0.28125,0.25,0.65625,0.6666666666666666,0.40625,0.3541666666666667
2383,Carroll St & Columbia St,40.683045,-74.003485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2384,Bergen St & Smith St,40.686744,-73.990631,2.3333333333333335,2.4166666666666665,3.1333333333333333,3.0833333333333335,2.375,2.433333333333333,2.8541666666666665,2.6875,2.375,2.34375,2.5833333333333335,2.40625,2.0416666666666665,2.0104166666666665
2385,Lexington Ave & E 24 St,40.740258,-73.984092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,Market St & Cherry St,40.710762,-73.994004,1.4166666666666667,1.2916666666666667,1.4416666666666667,1.4833333333333334,1.325,1.375,1.4166666666666667,1.4270833333333333,1.3125,1.40625,0.9270833333333334,0.875,1.40625,1.4166666666666667
2387,Hudson St & Reade St,40.71625,-74.009105,2.475,2.3916666666666666,3.0,2.85,2.466666666666667,2.433333333333333,2.59375,2.7083333333333335,1.6666666666666667,1.7916666666666667,1.6145833333333333,1.53125,2.0729166666666665,2.0520833333333335
2388,Broadway & Berry St,40.710445,-73.96525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,Humboldt St & Varet St,40.703172,-73.940636,0.4583333333333333,0.38333333333333336,0.5416666666666666,0.4083333333333333,0.4166666666666667,0.35,0.6458333333333334,0.59375,0.4583333333333333,0.5208333333333334,0.4895833333333333,0.4895833333333333,0.3229166666666667,0.2916666666666667
2390,E 43 St & 5 Ave,40.754121,-73.980252,3.433333333333333,3.35,4.983333333333333,4.95,3.8666666666666667,4.041666666666667,3.8645833333333335,3.9375,0.6979166666666666,0.6666666666666666,0.7291666666666666,0.6770833333333334,3.25,3.34375
2391,Broadway & Roebling St,40.709248,-73.960631,1.275,1.3166666666666667,1.5,1.5,1.425,1.5333333333333334,1.375,1.59375,0.59375,0.5625,0.625,0.6875,1.28125,1.34375
2392,Lafayette Ave & St James Pl,40.688515,-73.964763,0.8,1.1083333333333334,1.0333333333333334,1.6416666666666666,0.7333333333333333,1.05,0.8854166666666666,1.2291666666666667,0.5416666666666666,0.71875,0.6666666666666666,0.96875,0.6770833333333334,1.3020833333333333
2393,Devoe St & Lorimer St,40.713352,-73.949103,0.9583333333333334,1.0083333333333333,0.9333333333333333,0.975,0.9333333333333333,0.8416666666666667,1.21875,1.1041666666666667,0.9270833333333334,0.7708333333333334,0.8645833333333334,0.8854166666666666,0.8333333333333334,0.7916666666666666
2394,Leonard St & Maujer St,40.710368,-73.947059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2395,Monroe St & Bedford Ave,40.685144,-73.953809,0.7833333333333333,0.8416666666666667,0.9083333333333333,1.1,0.7833333333333333,0.8083333333333333,0.9583333333333334,1.1770833333333333,0.9166666666666666,1.03125,1.1666666666666667,1.1354166666666667,0.9583333333333334,0.9583333333333334
2396,Jackson St & Leonard St,40.71638,-73.948213,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.25833333333333336,0.19166666666666668,0.2,0.16666666666666666,0.19791666666666666,0.20833333333333334,0.22916666666666666,0.3125,0.2916666666666667,0.15625,0.17708333333333334
2397,Southpoint Park,40.753702,-73.958652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,W 52 St & 11 Ave,40.767272,-73.993928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,E 103 St & Lexington Ave,40.790305,-73.947557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,Rogers Ave & Sterling St,40.663062,-73.953875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,Pierrepont St & Monroe Pl,40.695356,-73.99344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2402,30 St & 4 Ave,40.657743,-74.001141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2403,Broadway & Whipple St,40.701666,-73.94373,0.825,0.725,0.7583333333333333,0.725,0.625,0.5666666666666667,0.625,0.53125,0.5416666666666666,0.7083333333333334,0.6041666666666666,0.4895833333333333,0.5104166666666666,0.5833333333333334
2404,Bond St & Bergen St,40.684967,-73.986208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2405,Union St & 4 Ave,40.677274,-73.98282,1.05,1.05,1.075,1.1083333333333334,1.0333333333333334,0.8083333333333333,1.3020833333333333,1.2604166666666667,0.8958333333333334,0.90625,1.125,1.0833333333333333,0.78125,0.8020833333333334
2406,Douglass St & 4 Ave,40.679278,-73.98154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,W 63 St & Broadway,40.771639,-73.982614,3.2583333333333333,3.65,3.375,3.6,3.191666666666667,3.375,3.6145833333333335,3.5104166666666665,3.7291666666666665,3.5625,3.8125,3.46875,2.28125,2.78125
2408,Lincoln Pl & Classon Ave,40.672168,-73.9609,0.375,0.3333333333333333,0.25,0.31666666666666665,0.3333333333333333,0.275,0.21875,0.3645833333333333,0.20833333333333334,0.5416666666666666,0.3229166666666667,0.3854166666666667,0.20833333333333334,0.21875
2409,DeKalb Ave & Vanderbilt Ave,40.689407,-73.968855,0.95,1.3583333333333334,1.2916666666666667,1.4666666666666666,1.0166666666666666,1.5333333333333334,1.21875,1.59375,1.1979166666666667,1.28125,1.1666666666666667,1.375,0.9375,1.1458333333333333
2410,Rogers Ave & Sterling St,40.663061,-73.953874,0.23333333333333334,0.19166666666666668,0.16666666666666666,0.19166666666666668,0.275,0.24166666666666667,0.19791666666666666,0.25,0.25,0.19791666666666666,0.25,0.22916666666666666,0.16666666666666666,0.15625
2411,President St & Henry St,40.6828,-73.999904,0.8166666666666667,0.8416666666666667,0.9333333333333333,0.9666666666666667,0.7916666666666666,0.725,0.8229166666666666,0.9166666666666666,0.5729166666666666,0.6458333333333334,0.6979166666666666,0.6666666666666666,0.7395833333333334,0.78125
2412,Willoughby Ave & Walworth St,40.693317,-73.95382,0.3,0.3416666666666667,0.4,0.4166666666666667,0.30833333333333335,0.23333333333333334,0.375,0.3541666666666667,0.4270833333333333,0.5,0.3958333333333333,0.4479166666666667,0.4375,0.40625
2413,Clermont Ave & Lafayette Ave,40.687645,-73.969689,0.6583333333333333,1.0583333333333333,0.9,1.3333333333333333,0.8166666666666667,0.95,0.875,1.21875,0.6041666666666666,0.9166666666666666,0.71875,0.8854166666666666,0.6145833333333334,0.6979166666666666
2414,W 52 St & 11 Ave,40.767272,-73.993929,2.216666666666667,2.475,2.591666666666667,2.6333333333333333,2.4,2.316666666666667,2.6770833333333335,2.7395833333333335,1.4895833333333333,1.4375,1.5520833333333333,1.6145833333333333,2.4895833333333335,2.5729166666666665
2415,Adam Clayton Powell Blvd & W 126 St,40.809495,-73.947764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2416,Montgomery St & Franklin Ave,40.666439,-73.960556,0.15833333333333333,0.175,0.23333333333333334,0.2,0.14166666666666666,0.15833333333333333,0.2708333333333333,0.23958333333333334,0.13541666666666666,0.125,0.1875,0.11458333333333333,0.15625,0.125
2417,Bedford Ave & Nassau Ave,40.723117,-73.952123,1.6916666666666667,1.6333333333333333,1.6,1.6666666666666667,1.5583333333333333,1.3083333333333333,2.1979166666666665,2.0625,1.7083333333333333,1.5104166666666667,1.7708333333333333,1.78125,1.5520833333333333,1.34375
2418,Front St & Washington St,40.70255,-73.989402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2419,Leonard St & Boerum St,40.705833,-73.946446,0.4083333333333333,0.35,0.43333333333333335,0.48333333333333334,0.38333333333333336,0.23333333333333334,0.4166666666666667,0.3541666666666667,0.2708333333333333,0.3125,0.3541666666666667,0.4895833333333333,0.3229166666666667,0.34375
2420,Berry St & N 8 St,40.719009,-73.958525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2421,Adam Clayton Powell Blvd & W 123 St,40.807832,-73.949373,0.675,0.6416666666666667,0.5166666666666667,0.6916666666666667,0.5166666666666667,0.4,0.75,0.7395833333333334,0.40625,0.5520833333333334,0.7291666666666666,0.625,0.7291666666666666,0.6458333333333334
2422,St. Nicholas Ave & W 126 St,40.811432,-73.951878,0.825,0.7833333333333333,0.8916666666666667,0.8833333333333333,0.7166666666666667,0.6583333333333333,0.7708333333333334,0.8229166666666666,0.5520833333333334,0.5520833333333334,0.78125,0.8229166666666666,0.6041666666666666,0.5104166666666666
2423,Driggs Ave & N 9 St,40.71817,-73.955201,2.275,1.9833333333333334,2.408333333333333,2.6166666666666667,2.3583333333333334,2.2,3.1666666666666665,2.3333333333333335,2.03125,1.78125,2.3125,2.1979166666666665,1.59375,2.2083333333333335
2424,Centre St & Chambers St,40.712733,-74.004607,4.491666666666666,4.375,5.016666666666667,4.991666666666666,3.7666666666666666,3.908333333333333,5.302083333333333,5.270833333333333,2.4583333333333335,2.6458333333333335,2.78125,3.1145833333333335,3.3229166666666665,3.625
2425,34 St & 4 Ave,40.655278,-74.003101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2426,Prospect Pl & Underhill Ave,40.676969,-73.96579,0.6666666666666666,0.8666666666666667,0.7333333333333333,0.9166666666666666,0.5916666666666667,0.7166666666666667,0.6458333333333334,0.875,0.7708333333333334,0.96875,0.7291666666666666,0.8020833333333334,0.6979166666666666,0.625
2427,Nassau Ave & Newell St,40.724813,-73.947526,1.0,0.9916666666666667,1.2166666666666666,1.0666666666666667,1.1,1.0333333333333334,1.15625,1.3333333333333333,0.8229166666666666,1.1875,0.8229166666666666,1.03125,0.9270833333333334,0.6875
2428,Nelson Ave & 167 St,40.836705,-73.926088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2429,2 Ave & 36 St,40.657088,-74.008702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,Bank St & Washington St,40.736197,-74.008592,2.183333333333333,2.2,2.2916666666666665,2.2583333333333333,1.9583333333333333,2.025,2.2083333333333335,2.3541666666666665,1.4895833333333333,1.5625,2.03125,2.1354166666666665,1.75,1.6666666666666667
2431,Clark St & Henry St,40.697601,-73.993446,1.975,2.7916666666666665,2.45,3.125,2.091666666666667,2.8666666666666667,2.40625,3.15625,1.90625,2.3333333333333335,1.9479166666666667,2.3333333333333335,1.8229166666666667,2.6875
2432,Court St & State St,40.690238,-73.992031,2.033333333333333,2.1166666666666667,2.525,2.5166666666666666,2.158333333333333,2.1333333333333333,2.3333333333333335,2.1458333333333335,2.6354166666666665,2.4270833333333335,2.4791666666666665,2.5833333333333335,2.28125,2.0520833333333335
2433,Park Ave & E 124 St,40.804556,-73.939686,2.5416666666666665,2.5416666666666665,3.075,3.125,2.8333333333333335,2.4916666666666667,2.8854166666666665,2.59375,0.8229166666666666,0.65625,0.7291666666666666,0.90625,2.6979166666666665,2.875
2434,8 Ave & W 31 St,40.750585,-73.994685,10.041666666666666,9.866666666666667,13.35,12.466666666666667,9.466666666666667,9.225,11.729166666666666,11.395833333333334,2.5833333333333335,2.6041666666666665,2.5625,2.5625,9.791666666666666,8.520833333333334
2435,W 15 St & 10 Ave,40.742754,-74.007474,2.2083333333333335,2.316666666666667,2.5416666666666665,2.658333333333333,2.308333333333333,2.1333333333333333,2.9479166666666665,2.625,1.5833333333333333,0.9583333333333334,1.71875,1.4791666666666667,1.1354166666666667,1.9375
2436,S Portland Ave & Hanson Pl,40.685395,-73.974314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2437,Bayard St & Leonard St,40.719156,-73.948854,0.6666666666666666,0.7833333333333333,0.9666666666666667,0.9833333333333333,0.7333333333333333,0.8083333333333333,0.7395833333333334,0.8229166666666666,0.5416666666666666,0.59375,0.7604166666666666,0.75,0.75,0.75
2438,Marcy Ave & Lafayette Ave,40.690082,-73.947915,0.25833333333333336,0.375,0.275,0.26666666666666666,0.15833333333333333,0.19166666666666668,0.21875,0.3020833333333333,0.23958333333333334,0.21875,0.21875,0.28125,0.23958333333333334,0.23958333333333334
2439,2 Ave & E 122 St,40.800672,-73.9349,0.35,0.375,0.31666666666666665,0.3,0.425,0.38333333333333336,0.34375,0.40625,0.3645833333333333,0.2708333333333333,0.2604166666666667,0.23958333333333334,0.3541666666666667,0.375
2440,Fulton St & Utica Ave,40.679427,-73.929891,0.4583333333333333,0.425,0.48333333333333334,0.48333333333333334,0.4083333333333333,0.375,0.40625,0.4375,0.2604166666666667,0.28125,0.3020833333333333,0.3125,0.40625,0.4479166666666667
2441,Grand Army Plaza & Plaza St West,40.672968,-73.97088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,7 Ave & Central Park South,40.766741,-73.979069,0.7666666666666667,0.725,0.6833333333333333,0.65,0.7083333333333334,0.7416666666666667,0.90625,0.9166666666666666,1.2083333333333333,1.1145833333333333,0.8645833333333334,0.84375,0.8854166666666666,0.96875
2443,Leonard St & Maujer St,40.710369,-73.94706,0.6333333333333333,0.7416666666666667,0.6583333333333333,0.7166666666666667,0.4583333333333333,0.625,0.6875,0.6145833333333334,0.5625,0.5520833333333334,0.4479166666666667,0.65625,0.4895833333333333,0.4479166666666667
2444,DeKalb Ave & Franklin Ave,40.690648,-73.957462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2445,McKibbin St & Manhattan Ave,40.705109,-73.944073,0.24166666666666667,0.275,0.3416666666666667,0.45,0.2833333333333333,0.225,0.20833333333333334,0.3020833333333333,0.2604166666666667,0.2604166666666667,0.2916666666666667,0.19791666666666666,0.21875,0.22916666666666666
2446,31 St & Astoria Blvd,40.769918,-73.918406,0.5416666666666666,0.5583333333333333,0.6583333333333333,0.6583333333333333,0.6166666666666667,0.6166666666666667,0.6145833333333334,0.5625,0.4583333333333333,0.4583333333333333,0.34375,0.3229166666666667,0.375,0.3958333333333333
2447,W 42 St & Dyer Ave,40.758985,-73.9938,4.066666666666666,3.908333333333333,4.766666666666667,4.85,3.5833333333333335,3.875,4.1875,4.854166666666667,1.6770833333333333,1.7395833333333333,2.0625,2.03125,4.364583333333333,4.40625
2448,W 22 St & 10 Ave,40.74692,-74.004519,3.816666666666667,3.725,4.891666666666667,4.866666666666666,3.966666666666667,3.9833333333333334,4.385416666666667,4.5,3.21875,3.4791666666666665,3.2083333333333335,2.8645833333333335,3.1770833333333335,3.1979166666666665
2449,Carlton Ave & Dean St,40.680974,-73.97101,0.7666666666666667,0.9166666666666666,0.9333333333333333,1.0,0.8666666666666667,0.8333333333333334,0.90625,0.9895833333333334,1.0416666666666667,1.0104166666666667,1.1770833333333333,1.1041666666666667,0.7083333333333334,0.8854166666666666
2450,Dean St & 4 Ave,40.683124,-73.978951,1.925,1.7666666666666666,2.2083333333333335,2.025,2.158333333333333,1.7833333333333334,2.4479166666666665,2.1354166666666665,1.6041666666666667,1.2916666666666667,1.71875,1.4166666666666667,1.53125,1.8229166666666667
2451,Warren St & W Broadway,40.71474,-74.009106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452,Boerum St & Broadway,40.705381,-73.949765,0.4166666666666667,0.48333333333333334,0.43333333333333335,0.425,0.44166666666666665,0.4666666666666667,0.4583333333333333,0.4583333333333333,0.3958333333333333,0.375,0.34375,0.4479166666666667,0.4479166666666667,0.3229166666666667
2453,Amsterdam Ave & W 66 St,40.774667,-73.984706,1.0916666666666666,1.2916666666666667,1.3083333333333333,1.0166666666666666,1.0916666666666666,1.1833333333333333,1.5,1.375,0.9375,0.8854166666666666,0.7604166666666666,0.8854166666666666,1.1458333333333333,1.15625
2454,Graham Ave & Withers St,40.716981,-73.944859,0.675,0.55,0.7333333333333333,0.725,0.5333333333333333,0.6833333333333333,0.4895833333333333,0.5729166666666666,0.7916666666666666,0.8020833333333334,0.6666666666666666,0.8333333333333334,0.5833333333333334,0.5208333333333334
2455,Nassau St & Navy St,40.698399,-73.980689,0.6416666666666667,0.6916666666666667,0.7333333333333333,0.7583333333333333,0.825,0.675,0.7395833333333334,0.7916666666666666,0.4479166666666667,0.375,0.4375,0.3854166666666667,0.5833333333333334,0.5208333333333334
2456,Graham Ave & Herbert St,40.719293,-73.945004,0.43333333333333335,0.4166666666666667,0.425,0.44166666666666665,0.4166666666666667,0.425,0.4791666666666667,0.5416666666666666,0.4166666666666667,0.5208333333333334,0.4270833333333333,0.4583333333333333,0.4166666666666667,0.3020833333333333
2457,Lenox Ave & W 117 St,40.802557,-73.949078,1.1083333333333334,1.1083333333333334,1.2,1.1666666666666667,0.9666666666666667,0.9916666666666667,1.0208333333333333,0.9791666666666666,0.9895833333333334,0.8229166666666666,0.6979166666666666,0.8854166666666666,1.0416666666666667,1.09375
2458,Prospect Pl & 6 Ave,40.67933,-73.975195,0.8583333333333333,0.85,0.8083333333333333,0.7833333333333333,0.7166666666666667,0.825,0.8333333333333334,0.875,0.90625,0.625,0.6354166666666666,0.7083333333333334,0.5625,0.5208333333333334
2459,Pleasant Ave & E 120 St,40.797477,-73.931184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,Pleasant Ave & E 120 St,40.797477,-73.931185,0.30833333333333335,0.325,0.31666666666666665,0.44166666666666665,0.38333333333333336,0.39166666666666666,0.4479166666666667,0.2916666666666667,0.25,0.17708333333333334,0.34375,0.2708333333333333,0.3229166666666667,0.375
2461,Metropolitan Ave & Meeker Ave,40.714133,-73.952344,1.0,0.925,0.9583333333333334,1.05,1.0416666666666667,0.9666666666666667,1.1041666666666667,1.125,1.1354166666666667,1.0729166666666667,1.09375,1.0104166666666667,0.8958333333333334,0.8020833333333334
2462,Division Ave & Marcy Ave,40.707087,-73.957968,0.25833333333333336,0.30833333333333335,0.21666666666666667,0.3416666666666667,0.2,0.23333333333333334,0.23958333333333334,0.3020833333333333,0.08333333333333333,0.22916666666666666,0.21875,0.2708333333333333,0.17708333333333334,0.17708333333333334
2463,E 106 St & Madison Ave,40.793434,-73.94945,0.6333333333333333,0.7333333333333333,0.8166666666666667,0.7,0.7416666666666667,0.7083333333333334,0.6770833333333334,0.71875,0.3125,0.3958333333333333,0.3645833333333333,0.3645833333333333,0.7291666666666666,0.6875
2464,Duffield St & Willoughby St,40.692216,-73.984284,1.6166666666666667,1.6,1.7833333333333334,1.7666666666666666,1.3666666666666667,1.5833333333333333,1.96875,1.6354166666666667,0.7604166666666666,0.7604166666666666,1.0729166666666667,0.90625,1.4166666666666667,1.53125
2465,E 118 St & 3 Ave,40.799139,-73.938915,0.43333333333333335,0.45,0.5333333333333333,0.5583333333333333,0.325,0.375,0.5729166666666666,0.4791666666666667,0.3333333333333333,0.3958333333333333,0.3645833333333333,0.3333333333333333,0.4583333333333333,0.34375
2466,5 St & 51 Ave,40.742373,-73.9566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2467,Spruce St & Nassau St,40.711463,-74.005524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2468,Berry St & N 8 St,40.71901,-73.958525,1.975,2.0083333333333333,2.408333333333333,2.475,1.9333333333333333,1.8916666666666666,2.4375,2.5,2.03125,1.6875,1.78125,1.6041666666666667,1.7395833333333333,2.03125
2469,Cadman Plaza E & Tillary St,40.695976,-73.990148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2470,Verona Pl & Fulton St,40.680356,-73.947679,0.725,0.6166666666666667,0.49166666666666664,0.45,0.6,0.44166666666666665,0.6458333333333334,0.46875,0.3333333333333333,0.375,0.3333333333333333,0.40625,0.5833333333333334,0.6666666666666666
2471,35 Ave & 10 St,40.763154,-73.939855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2472,35 Ave & 10 St,40.763155,-73.939855,0.25833333333333336,0.225,0.26666666666666666,0.25833333333333336,0.15833333333333333,0.2,0.20833333333333334,0.19791666666666666,0.13541666666666666,0.125,0.125,0.15625,0.21875,0.17708333333333334
2473,Willoughby Ave & Hall St,40.69196,-73.965368,1.3166666666666667,1.6083333333333334,1.6333333333333333,1.6583333333333334,1.0916666666666666,1.3916666666666666,1.34375,1.7291666666666667,0.90625,1.21875,0.96875,0.8541666666666666,1.0625,1.1770833333333333
2474,Leonard St & Nassau Ave,40.723957,-73.949844,1.3833333333333333,1.2416666666666667,1.5583333333333333,1.4583333333333333,1.3583333333333334,1.4916666666666667,1.4583333333333333,1.3645833333333333,1.0625,1.0104166666666667,0.875,0.90625,1.125,1.4375
2475,E 109 St & 3 Ave,40.793297,-73.943208,0.6583333333333333,0.6,0.7583333333333333,0.825,0.6,0.5833333333333334,0.6041666666666666,0.6979166666666666,0.5416666666666666,0.5520833333333334,0.5625,0.53125,0.625,0.53125
2476,3 St & 7 Ave,40.670384,-73.978397,0.775,0.9666666666666667,0.9833333333333333,0.9666666666666667,0.7916666666666666,0.9416666666666667,0.8125,0.78125,0.4895833333333333,0.5625,0.5416666666666666,0.5729166666666666,0.7291666666666666,0.7395833333333334
2477,E 72 St & Park Ave,40.771183,-73.964094,1.2083333333333333,1.125,1.2083333333333333,1.3,1.2833333333333334,1.2666666666666666,1.4270833333333333,1.3333333333333333,0.625,0.6875,0.8645833333333334,0.8125,1.2708333333333333,1.2604166666666667
